"player_name","team","season","gp","pa","ab","h","x2b","x3b","hr","bb","hbp","sf","k","x1b","avg","obp","slg","ops","iso","bb_rate","k_rate","hr_rate","xbh","xbh_rate","woba","lg_obp","lg_slg","ops_plus","name_key","iso_pct","hr_pct","bb_pct","k_pct","power_score","discipline_score","scout_score","power_grade","discipline_grade","scout_grade","alumni_name","organization","signed_by_mlb_org"
"D Delorefice","Missoula PaddleHeads",2021,27,82,70,20,0,0,1,12,0,0,15,19,0.285714285714286,0.390243902439024,0.328571428571429,0.718815331010453,0.0428571428571429,0.146341463414634,0.182926829268293,0.0121951219512195,1,0.0121951219512195,0.332353658536585,0.386737115479336,0.403905188465603,82,"ddelorefice",0.101468624833111,0.246995994659546,0.795727636849132,0.471295060080107,0.159679572763685,0.649732977303071,0.33119826435247,29.5807743658211,59.476779557899,41.4088913341316,NA,NA,0
"D Ellis","Idaho Falls Chukars",2021,16,39,35,13,0,0,1,4,0,0,8,12,0.371428571428571,0.435897435897436,0.457142857142857,0.893040293040293,0.0857142857142857,0.102564102564103,0.205128205128205,0.0256410256410256,1,0.0256410256410256,0.397871794871795,0.386737115479336,0.403905188465603,126,"dellis",0.198931909212283,0.477970627503338,0.440587449933244,0.352469959946595,0.310547396528705,0.400934579439252,0.342182910547397,38.6328437917223,44.3601703508416,42.1189466757285,NA,NA,0
"D Glancy","Yuba-Sutter Freebirds",2024,34,123,99,31,5,1,4,17,3,4,17,21,0.313131313131313,0.414634146341463,0.505050505050505,0.919684651391968,0.191919191919192,0.138211382113821,0.138211382113821,0.032520325203252,10,0.0813008130081301,0.397715447154472,0.424262617051871,0.536937901498929,92,"dglancy",0.596795727636849,0.580774365821095,0.739652870493992,0.742323097463284,0.590387182910547,0.740854472630174,0.643050734312417,55.4232309746328,65.013181910363,61.567256761276,NA,NA,0
"D Gomez","Colorado Springs Sky Sox",2024,88,381,316,109,18,1,30,46,15,2,88,60,0.34493670886076,0.448548812664908,0.693037974683544,1.14158678734845,0.348101265822785,0.120734908136483,0.230971128608924,0.078740157480315,49,0.128608923884514,0.483836411609499,0.424262617051871,0.536937901498929,135,"dgomez",0.96128170894526,0.966622162883845,0.604806408544726,0.20694259012016,0.963417890520694,0.425767690253672,0.775240320427236,77.8050734312417,45.8689920908538,70.1120856122636,NA,NA,0
"D Harris IV","Oakland Ballers",2025,91,413,373,117,20,1,13,32,4,4,69,83,0.313672922252011,0.37046004842615,0.477211796246649,0.847671844672799,0.163538873994638,0.0774818401937046,0.167070217917676,0.0314769975786925,34,0.0823244552058111,0.370510895883777,0.430165036674817,0.545487286609522,74,"dharris",0.487316421895861,0.55807743658211,0.212283044058745,0.571428571428571,0.51562082777036,0.373898531375167,0.466018024032043,50.9372496662216,42.7175015209897,50.1237364747511,NA,NA,0
"D Henderson","Ogden Raptors",2023,41,113,97,39,10,0,5,15,1,0,25,24,0.402061855670103,0.486725663716814,0.65979381443299,1.1465194781498,0.257731958762887,0.132743362831858,0.221238938053097,0.0442477876106195,15,0.132743362831858,0.492026548672566,0.415712620826764,0.519508091651979,144,"dhenderson",0.833110814419226,0.757009345794392,0.702269692923899,0.257676902536716,0.802670226969292,0.502202937249666,0.697506675567423,68.1602136181575,50.5130805110525,65.0873275294778,NA,NA,0
"D Hernandez","Rocky Mountain Vibes",2022,63,273,246,77,19,3,8,19,6,2,55,47,0.313008130081301,0.373626373626374,0.51219512195122,0.885821495577593,0.199186991869919,0.0695970695970696,0.201465201465201,0.0293040293040293,30,0.10989010989011,0.384553113553114,0.403219653620203,0.505468647871367,94,"dhernandez",0.619492656875834,0.531375166889186,0.165554072096128,0.371161548731642,0.584245660881175,0.258077436582109,0.470086782376502,55.0547396528705,35.6803893733523,50.3867439075698,NA,NA,0
"D Hubbard","Grand Junction Jackalopes",2021,56,241,217,66,0,0,10,24,0,0,26,56,0.304147465437788,0.37344398340249,0.442396313364055,0.815840296766545,0.138248847926267,0.0995850622406639,0.107883817427386,0.04149377593361,10,0.04149377593361,0.362232365145228,0.386737115479336,0.403905188465603,106,"dhubbard",0.38584779706275,0.720961281708945,0.409879839786382,0.875834445927904,0.519893190921228,0.619559412550067,0.554776368491322,51.1935914552737,57.6434800243358,55.8611389796865,NA,NA,0
"D Hubbard","Missoula PaddleHeads",2023,69,317,281,111,29,1,11,23,10,2,46,70,0.395017793594306,0.455696202531646,0.622775800711744,1.07847200324339,0.227758007117438,0.0725552050473186,0.145110410094637,0.0347003154574132,41,0.129337539432177,0.464670886075949,0.415712620826764,0.519508091651979,129,"dhubbard",0.743658210947931,0.620827770360481,0.17890520694259,0.714285714285714,0.694526034712951,0.419826435246996,0.598381174899867,61.671562082777,45.5080105455283,58.6797846748007,NA,NA,0
"D Hubbard","Oakland Ballers",2024,87,396,346,109,27,0,16,36,9,4,47,66,0.315028901734104,0.389873417721519,0.531791907514451,0.92166532523597,0.216763005780347,0.0909090909090909,0.118686868686869,0.0404040404040404,43,0.108585858585859,0.399693670886076,0.424262617051871,0.536937901498929,91,"dhubbard",0.700934579439252,0.706275033377837,0.317757009345794,0.842456608811749,0.703070761014686,0.553871829105474,0.650851134846462,62.1842456608812,53.6524031636585,62.0714801989277,NA,NA,0
"D Jacob","Grand Junction Jackalopes",2022,1,3,3,2,0,0,0,0,0,0,0,2,0.666666666666667,0.666666666666667,0.666666666666667,1.33333333333333,0,0,0,0,0,0,0.592,0.403219653620203,0.505468647871367,197,"djacob",0,0,0,1,0,0.45,0.1575,20,47.3413100790915,30.1809120036247,NA,NA,0
"D Jimerson","Oakland Ballers",2026,24,102,92,39,6,2,5,8,1,1,16,26,0.423913043478261,0.470588235294118,0.695652173913043,1.16624040920716,0.271739130434783,0.0784313725490196,0.156862745098039,0.0490196078431372,13,0.127450980392157,0.496990196078431,0.450384809487762,0.58938642643552,123,"djimerson",0.865153538050734,0.825100133511348,0.220293724966622,0.64218958611482,0.84913217623498,0.410146862483311,0.695487316421896,70.9479305740988,44.9198945447171,64.9567947182757,NA,NA,0
"D Kolbush","Great Falls Voyagers",2022,73,306,266,82,13,2,5,32,4,4,71,62,0.308270676691729,0.38562091503268,0.428571428571429,0.814192343604108,0.120300751879699,0.104575163398693,0.23202614379085,0.0163398692810457,20,0.065359477124183,0.36040522875817,0.403219653620203,0.505468647871367,80,"dkolbush",0.315086782376502,0.316421895861148,0.46328437917223,0.197596795727637,0.31562082777036,0.343724966622163,0.325457276368491,38.9372496662216,40.8842019874265,41.0377897882348,NA,NA,0
"D Laferriere","Long Beach Coast",2026,14,57,41,15,1,0,1,10,5,0,6,13,0.365853658536585,0.535714285714286,0.463414634146341,0.999128919860627,0.0975609756097561,0.175438596491228,0.105263157894737,0.0175438596491228,2,0.0350877192982456,0.454035714285714,0.450384809487762,0.58938642643552,98,"dlaferriere",0.236315086782377,0.343124165554072,0.923898531375167,0.889185580774366,0.279038718291055,0.908277703604806,0.499272363150868,36.7423230974633,75.185560738187,52.2733206036873,NA,NA,0
"D Landis","Colorado Springs Sky Sox",2024,46,1,1,1,1,0,0,0,0,0,0,0,1,1,2,3,1,0,0,0,1,1,1.271,0.424262617051871,0.536937901498929,508,"dlandis",0.997329773030708,0,0,1,0.598397863818425,0.45,0.546458611481976,55.9038718291055,47.3413100790915,55.3234732515615,NA,NA,0
"D Leach","Billings Mustangs",2024,39,163,129,39,5,2,8,31,3,0,49,24,0.302325581395349,0.447852760736196,0.558139534883721,1.00599229561992,0.255813953488372,0.190184049079755,0.300613496932515,0.049079754601227,15,0.0920245398773006,0.437196319018405,0.424262617051871,0.536937901498929,110,"dleach",0.826435246995995,0.827770360480641,0.953271028037383,0.0493991989319092,0.826969292389853,0.54652870493992,0.728815086782376,69.6181575433912,53.2062461975259,67.111125494892,NA,NA,0
"D Leach","Billings Mustangs",2025,12,58,44,17,7,0,3,11,2,1,8,7,0.386363636363636,0.517241379310345,0.75,1.26724137931034,0.363636363636364,0.189655172413793,0.137931034482759,0.0517241379310345,10,0.172413793103448,0.525,0.430165036674817,0.545487286609522,158,"dleach",0.97196261682243,0.84913217623498,0.951935914552737,0.743658210947931,0.92283044058745,0.858210947930574,0.900213618157543,75.369826435247,72.1435814236463,78.1904484503274,NA,NA,0
"D Leonard","Great Falls Voyagers",2025,5,20,19,7,1,0,0,0,1,0,2,6,0.368421052631579,0.4,0.421052631578947,0.821052631578947,0.0526315789473684,0,0.1,0,1,0.05,0.36605,0.430165036674817,0.545487286609522,70,"dleonard",0.12283044058745,0,0,0.907877169559413,0.07369826435247,0.408544726301736,0.190894526034713,24.4218958611482,44.8225512066518,32.3395579144956,NA,NA,0
"D Maberry","Ogden Raptors",2021,59,214,188,76,0,0,7,26,0,0,42,69,0.404255319148936,0.476635514018692,0.515957446808511,0.992592960827202,0.111702127659574,0.121495327102804,0.196261682242991,0.0327102803738318,7,0.0327102803738318,0.438873831775701,0.386737115479336,0.403905188465603,151,"dmaberry",0.277703604806409,0.583444592790387,0.618157543391188,0.407209612817089,0.4,0.523230974632844,0.443130841121495,44,51.7907118231596,48.6442926955565,NA,NA,0
"D Macaluso","Ogden Raptors",2022,50,146,121,37,8,1,5,15,5,3,32,23,0.305785123966942,0.395833333333333,0.512396694214876,0.908230027548209,0.206611570247934,0.102739726027397,0.219178082191781,0.0342465753424658,14,0.0958904109589041,0.3935625,0.403219653620203,0.505468647871367,100,"dmacaluso",0.654205607476635,0.610146862483311,0.445927903871829,0.27369826435247,0.636582109479306,0.368424566088117,0.54272696929239,58.1949265687583,42.3849117825999,55.0822572467286,NA,NA,0
"D Maiben","Boise Hawks",2023,57,226,193,61,11,2,0,15,11,6,12,48,0.316062176165803,0.386666666666667,0.393782383419689,0.780449050086356,0.077720207253886,0.0663716814159292,0.0530973451327434,0,13,0.0575221238938053,0.34724,0.415712620826764,0.519508091651979,69,"dmaiben",0.188251001335113,0,0.137516688918558,0.970627503337784,0.112950600801068,0.51241655540721,0.252763684913218,26.7770360480641,51.1336442912188,36.3388243416723,NA,NA,0
"D Matthews","Colorado Springs Sky Sox",2023,82,347,286,93,17,1,22,53,4,4,81,53,0.325174825174825,0.432276657060519,0.622377622377622,1.05465427943814,0.297202797202797,0.152737752161383,0.23342939481268,0.0634005763688761,40,0.115273775216138,0.449472622478386,0.415712620826764,0.519508091651979,124,"dmatthews",0.902536715620828,0.926568758344459,0.827770360480641,0.190921228304406,0.91214953271028,0.541188251001335,0.78231308411215,74.7289719626168,52.8817684039749,70.56927408654,NA,NA,0
"D Matthews","Colorado Springs Sky Sox",2024,88,406,316,112,19,1,19,76,10,4,79,73,0.354430379746835,0.487684729064039,0.60126582278481,1.08895055184885,0.246835443037975,0.187192118226601,0.194581280788177,0.0467980295566502,39,0.0960591133004926,0.468394088669951,0.424262617051871,0.536937901498929,127,"dmatthews",0.803738317757009,0.79305740987984,0.947930574098798,0.41388518024032,0.799465954606142,0.707610146862483,0.767316421895861,67.9679572763685,62.993307645508,69.5998791762409,NA,NA,0
"D Maynard","Grand Junction Jackalopes",2025,35,135,105,34,8,0,0,17,11,1,27,26,0.323809523809524,0.462686567164179,0.4,0.862686567164179,0.0761904761904762,0.125925925925926,0.2,0,8,0.0592592592592593,0.394985074626866,0.430165036674817,0.545487286609522,81,"dmaynard",0.182910547396529,0,0.64218958611482,0.381842456608812,0.109746328437917,0.525033377837116,0.255096795727637,26.584779706275,51.9002230784831,36.4896382838711,NA,NA,0
"D Mervis","Billings Mustangs",2021,8,21,17,6,0,0,0,4,0,0,5,6,0.352941176470588,0.476190476190476,0.352941176470588,0.829131652661064,0,0.19047619047619,0.238095238095238,0,0,0,0.385142857142857,0.386737115479336,0.403905188465603,111,"dmervis",0,0,0.954606141522029,0.173564753004005,0,0.603137516688919,0.211098130841122,20,56.6457108091665,33.6455332966547,NA,NA,0
"D Miller","Glacier Range Riders",2022,82,354,312,96,23,2,15,30,7,5,62,56,0.307692307692308,0.375706214689266,0.538461538461538,0.914167753150804,0.230769230769231,0.0847457627118644,0.175141242937853,0.0423728813559322,40,0.112994350282486,0.393960451977401,0.403219653620203,0.505468647871367,100,"dmiller",0.7543391188251,0.734312416555407,0.259012016021362,0.51935914552737,0.746328437917223,0.376168224299065,0.616772363150868,64.7797062750334,42.8554045832488,59.868604161947,NA,NA,0
"D Miller","Glacier Range Riders",2023,90,431,361,130,27,2,15,56,7,7,77,86,0.3601108033241,0.447795823665893,0.570637119113573,1.01843294277947,0.210526315789474,0.129930394431555,0.178654292343387,0.0348027842227378,44,0.102088167053364,0.438807424593967,0.415712620826764,0.519508091651979,118,"dmiller",0.667556742323097,0.623497997329773,0.678237650200267,0.499332443257677,0.649933244325768,0.597730307076102,0.631662216288384,58.9959946595461,56.3171770431961,60.8310948574387,NA,NA,0
"D Molinari","Colorado Springs Sky Sox",2022,6,29,23,9,1,0,1,5,0,1,5,7,0.391304347826087,0.482758620689655,0.565217391304348,1.047976011994,0.173913043478261,0.172413793103448,0.172413793103448,0.0344827586206896,2,0.0689655172413793,0.449586206896552,0.403219653620203,0.505468647871367,132,"dmolinari",0.516688918558077,0.61415220293725,0.918558077436582,0.543391188251001,0.555674232309746,0.749732977303071,0.62359479305741,53.3404539385848,65.5526262421416,60.3096108827686,NA,NA,0
"D Murillo","Boise Hawks",2026,24,120,110,35,6,2,2,6,3,0,21,25,0.318181818181818,0.369747899159664,0.463636363636364,0.833384262796028,0.145454545454545,0.05,0.175,0.0166666666666667,10,0.0833333333333333,0.366100840336134,0.450384809487762,0.58938642643552,61,"dmurillo",0.411214953271028,0.328437917222964,0.0734312416555407,0.520694259012016,0.378104138851802,0.274699599465955,0.341912550066756,42.6862483311081,36.6903265057798,42.1014703819973,NA,NA,0
"D Nevarez","Missoula PaddleHeads",2021,46,180,159,50,0,0,11,21,0,0,41,39,0.314465408805031,0.394444444444444,0.522012578616352,0.916457023060797,0.207547169811321,0.116666666666667,0.227777777777778,0.0611111111111111,11,0.0611111111111111,0.401294444444444,0.386737115479336,0.403905188465603,131,"dnevarez",0.656875834445928,0.911882510013351,0.572763684913218,0.224299065420561,0.758878504672897,0.415954606141522,0.638855140186916,65.5327102803738,45.2727641452038,61.2960505733735,"Dean Nevarez","Chicago Cubs",1
"D Pearce","Ogden Raptors",2021,34,36,32,8,0,0,2,4,0,0,7,6,0.25,0.333333333333333,0.4375,0.770833333333333,0.1875,0.111111111111111,0.194444444444444,0.0555555555555556,2,0.0555555555555556,0.341388888888889,0.386737115479336,0.403905188465603,95,"dpearce",0.571428571428571,0.871829105473965,0.51935914552737,0.416555407209613,0.691588785046729,0.473097463284379,0.615116822429907,61.4953271028037,48.7446765361996,59.7615888324325,NA,NA,0
"D Perez","Colorado Springs Sky Sox",2023,65,245,193,63,9,0,12,43,5,4,24,42,0.326424870466321,0.453061224489796,0.559585492227979,1.01264671671778,0.233160621761658,0.175510204081633,0.0979591836734694,0.0489795918367347,21,0.0857142857142857,0.437661224489796,0.415712620826764,0.519508091651979,117,"dperez",0.762349799732977,0.823765020026702,0.925233644859813,0.913217623497997,0.786915887850467,0.919826435246996,0.833434579439252,67.214953271028,75.887243966741,73.8738038987238,NA,NA,0
"D Popham","Colorado Springs Sky Sox",2022,28,93,79,23,7,1,2,7,5,2,23,13,0.291139240506329,0.376344086021505,0.481012658227848,0.857356744249353,0.189873417721519,0.0752688172043011,0.247311827956989,0.021505376344086,10,0.10752688172043,0.37310752688172,0.403219653620203,0.505468647871367,88,"dpopham",0.58611481975968,0.412550066755674,0.201602136181575,0.141522029372497,0.516688918558077,0.17456608811749,0.396945927903872,51.0013351134846,30.6063678766984,45.6588670615015,NA,NA,0
"D Poteet","Boise Hawks",2023,68,292,250,84,24,5,9,38,1,3,62,46,0.336,0.421232876712329,0.58,1.00123287671233,0.244,0.13013698630137,0.212328767123288,0.0308219178082192,38,0.13013698630137,0.429051369863014,0.415712620826764,0.519508091651979,113,"dpoteet",0.789052069425901,0.550066755674232,0.679572763684913,0.323097463284379,0.693457943925234,0.519158878504673,0.632453271028038,61.607476635514,51.543297505577,60.8822291983559,NA,NA,0
"D Poteet","Boise Hawks",2024,40,161,141,43,8,1,1,17,1,2,34,33,0.304964539007092,0.37888198757764,0.397163120567376,0.776045108145016,0.0921985815602837,0.105590062111801,0.211180124223602,0.0062111801242236,10,0.062111801242236,0.345596273291925,0.424262617051871,0.536937901498929,63,"dpoteet",0.212283044058745,0.176234979973298,0.471295060080107,0.327102803738318,0.197863818424566,0.406408544726302,0.270854472630174,31.871829105474,44.6927600892314,37.5082257246729,NA,NA,0
"D Ratfield","Glacier Range Riders",2025,17,64,51,16,5,0,1,8,5,0,15,10,0.313725490196078,0.453125,0.470588235294118,0.923713235294118,0.156862745098039,0.125,0.234375,0.015625,6,0.09375,0.41353125,0.430165036674817,0.545487286609522,92,"dratfield",0.449933244325768,0.304405874499332,0.630173564753004,0.188251001335114,0.391722296395194,0.431308411214953,0.40557743658211,43.5033377837116,46.205637801663,46.2168139206231,NA,NA,0
"D Ratfield","Glacier Range Riders",2026,73,349,282,98,20,0,10,49,10,6,45,68,0.347517730496454,0.452449567723343,0.524822695035461,0.977272262758804,0.177304964539007,0.140401146131805,0.128939828080229,0.0286532951289398,30,0.0859598853868195,0.426063400576369,0.450384809487762,0.58938642643552,90,"dratfield",0.530040053404539,0.516688918558077,0.755674232309746,0.795727636849132,0.524699599465955,0.77369826435247,0.611849132176235,51.4819759679573,67.0087203407017,59.5503630106692,NA,NA,0
"D Rivera","Grand Junction Jackalopes",2024,54,245,220,72,15,2,7,15,7,0,40,48,0.327272727272727,0.388429752066116,0.509090909090909,0.897520661157025,0.181818181818182,0.0612244897959184,0.163265306122449,0.0285714285714286,24,0.0979591836734694,0.392694214876033,0.424262617051871,0.536937901498929,86,"drivera",0.550066755674232,0.515353805073431,0.120160213618158,0.599465954606142,0.536181575433912,0.33584779706275,0.466064753004005,52.1708945260347,40.4055972419388,50.1267570687293,NA,NA,0
"D Smiley","Idaho Falls Chukars",2026,38,159,139,53,8,0,2,18,0,2,30,43,0.381294964028777,0.446540880503145,0.482014388489209,0.928555268992353,0.100719424460432,0.113207547169811,0.188679245283019,0.0125786163522012,10,0.0628930817610063,0.408641509433962,0.450384809487762,0.58938642643552,81,"dsmiley",0.244325767690254,0.253671562082777,0.53671562082777,0.443257676902537,0.248064085447263,0.494659546061415,0.334372496662216,34.8838451268358,50.0547556276617,41.6140759679385,NA,NA,0
